user_id,group,converted,revenue,signup_date
931,control,0,0,2024-01-06
932,control,0,0,2024-01-02
933,control,1,30,2024-01-27
934,control,0,0,2024-01-17
935,control,0,0,2024-01-21
936,control,0,0,2024-01-04
937,control,0,0,2024-01-12
938,control,1,30,2024-01-19
939,control,0,0,2024-01-02
940,control,0,0,2024-01-26
941,control,0,0,2024-01-02
942,control,0,0,2024-01-14
943,control,0,0,2024-01-15
944,control,0,0,2024-01-20
945,control,0,0,2024-01-02
946,control,0,0,2024-01-04
947,control,0,0,2024-01-19
948,control,1,30,2024-01-09
949,control,0,0,2024-01-07
950,control,0,0,2024-01-30
951,control,0,0,2024-01-13
952,control,0,0,2024-01-27
953,control,0,0,2024-01-12
954,control,1,30,2024-01-03
955,control,0,0,2024-01-13
956,control,0,0,2024-01-15
957,control,0,0,2024-01-14
958,control,0,0,2024-01-24
959,control,0,0,2024-01-09
960,control,0,0,2024-01-13
961,control,0,0,2024-01-23
962,control,0,0,2024-01-22
963,control,0,0,2024-01-04
964,control,0,0,2024-01-21
965,control,0,0,2024-01-08
966,control,0,0,2024-01-03
967,control,0,0,2024-01-02
968,control,0,0,2024-01-19
969,control,0,0,2024-01-28
970,control,0,0,2024-01-23
971,control,0,0,2024-01-08
972,control,1,30,2024-01-17
973,control,0,0,2024-01-13
974,control,0,0,2024-01-07
975,control,0,0,2024-01-09
976,control,0,0,2024-01-12
977,control,0,0,2024-01-29
978,control,0,0,2024-01-14
979,control,0,0,2024-01-14
980,control,0,0,2024-01-15
981,control,0,0,2024-01-03
982,control,0,0,2024-01-15
983,control,0,0,2024-01-19
984,control,0,0,2024-01-24
985,control,0,0,2024-01-20
986,control,0,0,2024-01-14
987,control,0,0,2024-01-08
988,control,0,0,2024-01-05
989,control,0,0,2024-01-30
990,control,0,0,2024-01-19
991,control,0,0,2024-01-04
992,control,0,0,2024-01-14
993,control,0,0,2024-01-16
994,control,0,0,2024-01-20
995,control,0,0,2024-01-24
996,control,0,0,2024-01-06
997,control,1,30,2024-01-23
998,control,0,0,2024-01-25
999,control,1,30,2024-01-06
1000,control,0,0,2024-01-03
1001,control,0,0,2024-01-15
1002,control,0,0,2024-01-29
1003,control,0,0,2024-01-03
1004,control,0,0,2024-01-11
1005,control,0,0,2024-01-03
1006,control,0,0,2024-01-28
1007,control,0,0,2024-01-10
1008,control,0,0,2024-01-18
1009,control,0,0,2024-01-01
1010,control,0,0,2024-01-16
1011,control,0,0,2024-01-16
1012,control,1,30,2024-01-27
1013,control,1,30,2024-01-10
1014,control,0,0,2024-01-01
1015,control,0,0,2024-01-04
1016,control,1,30,2024-01-03
1017,control,0,0,2024-01-05
1018,control,0,0,2024-01-12
1019,control,1,30,2024-01-25
1020,control,0,0,2024-01-12
1021,control,0,0,2024-01-13
1022,control,0,0,2024-01-24
1023,control,1,30,2024-01-12
1024,control,1,30,2024-01-25
1025,control,1,30,2024-01-16
1026,control,0,0,2024-01-13
1027,control,0,0,2024-01-05
1028,control,0,0,2024-01-24
1029,control,0,0,2024-01-04
1030,control,0,0,2024-01-21
1031,control,0,0,2024-01-15
1032,control,0,0,2024-01-12
1033,control,0,0,2024-01-19
1034,control,0,0,2024-01-21
1035,control,0,0,2024-01-28
1036,control,0,0,2024-01-19
1037,control,0,0,2024-01-21
1038,control,0,0,2024-01-11
1039,control,0,0,2024-01-30
1040,control,0,0,2024-01-21
1041,control,0,0,2024-01-06
1042,control,0,0,2024-01-09
1043,control,0,0,2024-01-01
1044,control,0,0,2024-01-12
1045,control,0,0,2024-01-26
1046,control,0,0,2024-01-14
1047,control,0,0,2024-01-06
1048,control,0,0,2024-01-01
1049,control,0,0,2024-01-22
1050,control,0,0,2024-01-02
1051,control,0,0,2024-01-24
1052,control,0,0,2024-01-11
1053,control,1,30,2024-01-03
1054,control,0,0,2024-01-10
1055,control,1,30,2024-01-30
1056,control,0,0,2024-01-06
1057,control,0,0,2024-01-06
1058,control,0,0,2024-01-20
1059,control,0,0,2024-01-21
1060,control,0,0,2024-01-02
1061,control,0,0,2024-01-26
1062,control,1,30,2024-01-26
1063,control,0,0,2024-01-24
1064,control,0,0,2024-01-10
1065,control,0,0,2024-01-23
1066,control,0,0,2024-01-26
1067,control,0,0,2024-01-06
1068,control,0,0,2024-01-23
1069,control,0,0,2024-01-28
1070,control,0,0,2024-01-17
1071,control,0,0,2024-01-30
1072,control,0,0,2024-01-14
1073,control,0,0,2024-01-05
1074,control,0,0,2024-01-23
1075,control,1,30,2024-01-17
1076,control,0,0,2024-01-02
1077,control,0,0,2024-01-09
1078,control,0,0,2024-01-12
1079,control,0,0,2024-01-19
1080,control,1,30,2024-01-22
1081,control,0,0,2024-01-07
1082,control,0,0,2024-01-09
1083,control,0,0,2024-01-21
1084,control,0,0,2024-01-16
1085,control,1,30,2024-01-20
1086,control,0,0,2024-01-11
1087,control,0,0,2024-01-12
1088,control,0,0,2024-01-15
1089,control,1,30,2024-01-18
1090,control,0,0,2024-01-19
1091,control,1,30,2024-01-16
1092,control,0,0,2024-01-15
1093,control,0,0,2024-01-05
1094,control,0,0,2024-01-11
1095,control,0,0,2024-01-15
1096,control,0,0,2024-01-29
1097,control,0,0,2024-01-18
1098,control,0,0,2024-01-13
1099,control,0,0,2024-01-04
1100,control,0,0,2024-01-17
1101,control,0,0,2024-01-04
1102,control,1,30,2024-01-16
1103,control,0,0,2024-01-23
1104,control,1,30,2024-01-15
1105,control,1,30,2024-01-14
1106,control,0,0,2024-01-12
1107,control,0,0,2024-01-03
1108,control,0,0,2024-01-10
1109,control,0,0,2024-01-08
1110,control,0,0,2024-01-06
1111,control,0,0,2024-01-22
1112,control,0,0,2024-01-14
1113,control,0,0,2024-01-17
1114,control,0,0,2024-01-21
1115,control,0,0,2024-01-19
1116,control,0,0,2024-01-16
1117,control,0,0,2024-01-15
1118,control,0,0,2024-01-26
1119,control,0,0,2024-01-15
1120,control,0,0,2024-01-01
1121,control,0,0,2024-01-24
1122,control,1,30,2024-01-23
1123,control,0,0,2024-01-23
1124,control,0,0,2024-01-12
1125,control,0,0,2024-01-10
1126,control,0,0,2024-01-14
1127,control,0,0,2024-01-10
1128,control,0,0,2024-01-10
1129,control,0,0,2024-01-20
1130,control,0,0,2024-01-29
1131,control,0,0,2024-01-11
1132,control,0,0,2024-01-22
1133,control,0,0,2024-01-16
1134,control,0,0,2024-01-29
1135,control,0,0,2024-01-09
1136,control,0,0,2024-01-15
1137,control,0,0,2024-01-14
1138,control,0,0,2024-01-19
1139,control,0,0,2024-01-09
1140,control,0,0,2024-01-04
1141,control,0,0,2024-01-21
1142,control,0,0,2024-01-07
1143,control,0,0,2024-01-22
1144,control,0,0,2024-01-26
1145,control,0,0,2024-01-08
1146,control,0,0,2024-01-24
1147,control,0,0,2024-01-08
1148,control,0,0,2024-01-19
1149,control,0,0,2024-01-15
1150,control,0,0,2024-01-16
1151,control,0,0,2024-01-30
1152,control,0,0,2024-01-26
1153,control,0,0,2024-01-22
1154,control,0,0,2024-01-23
1155,control,0,0,2024-01-09
1156,control,0,0,2024-01-26
1157,control,0,0,2024-01-26
1158,control,0,0,2024-01-30
1159,control,0,0,2024-01-12
1160,control,0,0,2024-01-16
1161,control,0,0,2024-01-04
1162,control,0,0,2024-01-05
1163,control,0,0,2024-01-08
1164,control,0,0,2024-01-01
1165,control,0,0,2024-01-28
1166,control,0,0,2024-01-06
1167,control,0,0,2024-01-15
1168,control,0,0,2024-01-04
1169,control,0,0,2024-01-21
1170,control,0,0,2024-01-11
1171,control,0,0,2024-01-05
1172,control,1,30,2024-01-18
1173,control,0,0,2024-01-24
1174,control,0,0,2024-01-15
1175,control,0,0,2024-01-18
1176,control,0,0,2024-01-20
1177,control,0,0,2024-01-28
1178,control,0,0,2024-01-13
1179,control,0,0,2024-01-05
1180,control,0,0,2024-01-30
1181,control,1,30,2024-01-01
1182,control,0,0,2024-01-22
1183,control,0,0,2024-01-18
1184,control,1,30,2024-01-14
1185,control,0,0,2024-01-05
1186,control,1,30,2024-01-06
1187,control,0,0,2024-01-27
1188,control,0,0,2024-01-24
1189,control,0,0,2024-01-25
1190,control,0,0,2024-01-29
1191,control,0,0,2024-01-28
1192,control,0,0,2024-01-16
1193,control,0,0,2024-01-22
1194,control,0,0,2024-01-21
1195,control,0,0,2024-01-12
1196,control,0,0,2024-01-20
1197,control,1,30,2024-01-18
1198,control,1,30,2024-01-02
1199,control,0,0,2024-01-23
1200,control,0,0,2024-01-21
1201,control,0,0,2024-01-23
1202,control,0,0,2024-01-13
1203,control,0,0,2024-01-27
1204,control,0,0,2024-01-17
1205,control,0,0,2024-01-17
1206,control,0,0,2024-01-16
1207,control,0,0,2024-01-21
1208,control,0,0,2024-01-18
1209,control,0,0,2024-01-08
1210,control,1,30,2024-01-30
1211,control,0,0,2024-01-03
1212,control,0,0,2024-01-17
1213,control,0,0,2024-01-29
1214,control,0,0,2024-01-18
1215,control,0,0,2024-01-26
1216,control,0,0,2024-01-26
1217,control,0,0,2024-01-23
1218,control,0,0,2024-01-06
1219,control,0,0,2024-01-28
1220,control,0,0,2024-01-08
1221,control,1,30,2024-01-23
1222,control,0,0,2024-01-30
1223,control,0,0,2024-01-26
1224,control,1,30,2024-01-13
1225,control,0,0,2024-01-08
1226,control,0,0,2024-01-19
1227,control,0,0,2024-01-06
1228,control,0,0,2024-01-29
1229,control,1,30,2024-01-23
1230,control,0,0,2024-01-15
1231,control,0,0,2024-01-10
1232,control,0,0,2024-01-27
1233,control,0,0,2024-01-17
1234,control,0,0,2024-01-01
1235,control,0,0,2024-01-07
1236,control,0,0,2024-01-29
1237,control,0,0,2024-01-27
1238,control,0,0,2024-01-13
1239,control,1,30,2024-01-03
1240,control,0,0,2024-01-19
1241,control,0,0,2024-01-15
1242,control,0,0,2024-01-05
1243,control,0,0,2024-01-11
1244,control,0,0,2024-01-22
1245,control,0,0,2024-01-18
1246,control,0,0,2024-01-03
1247,control,0,0,2024-01-06
1248,control,0,0,2024-01-03
1249,control,1,30,2024-01-30
1250,control,0,0,2024-01-05
1251,control,0,0,2024-01-09
1252,control,0,0,2024-01-28
1253,control,0,0,2024-01-19
1254,control,0,0,2024-01-28
1255,control,0,0,2024-01-27
1256,control,0,0,2024-01-13
1257,control,0,0,2024-01-29
1258,control,0,0,2024-01-06
1259,control,0,0,2024-01-11
1260,control,0,0,2024-01-21
1261,control,0,0,2024-01-21
1262,control,0,0,2024-01-27
1263,control,0,0,2024-01-30
1264,control,0,0,2024-01-14
1265,control,0,0,2024-01-06
1266,control,0,0,2024-01-06
1267,control,0,0,2024-01-17
1268,control,0,0,2024-01-11
1269,control,0,0,2024-01-15
1270,control,0,0,2024-01-09
1271,control,0,0,2024-01-21
1272,control,0,0,2024-01-17
1273,control,0,0,2024-01-24
1274,control,0,0,2024-01-07
1275,control,0,0,2024-01-07
1276,control,0,0,2024-01-30
1277,control,0,0,2024-01-21
1278,control,1,30,2024-01-01
1279,control,0,0,2024-01-25
1280,control,0,0,2024-01-27
1281,control,0,0,2024-01-25
1282,control,0,0,2024-01-08
1283,control,0,0,2024-01-05
1284,control,0,0,2024-01-30
1285,control,0,0,2024-01-19
1286,control,0,0,2024-01-08
1287,control,0,0,2024-01-17
1288,control,0,0,2024-01-19
1289,control,0,0,2024-01-12
1290,control,0,0,2024-01-27
1291,control,0,0,2024-01-23
1292,control,0,0,2024-01-30
1293,control,0,0,2024-01-15
1294,control,0,0,2024-01-04
1295,control,0,0,2024-01-23
1296,control,0,0,2024-01-12
1297,control,0,0,2024-01-27
1298,control,0,0,2024-01-13
1299,control,0,0,2024-01-14
1300,control,0,0,2024-01-05
1301,control,0,0,2024-01-22
1302,control,1,30,2024-01-16
1303,control,0,0,2024-01-30
1304,control,0,0,2024-01-07
1305,control,0,0,2024-01-15
1306,control,0,0,2024-01-13
1307,control,0,0,2024-01-26
1308,control,0,0,2024-01-16
1309,control,0,0,2024-01-12
1310,control,0,0,2024-01-07
1311,control,0,0,2024-01-16
1312,control,0,0,2024-01-23
1313,control,0,0,2024-01-23
1314,control,0,0,2024-01-27
1315,control,0,0,2024-01-13
1316,control,0,0,2024-01-29
1317,control,0,0,2024-01-23
1318,control,0,0,2024-01-03
1319,control,0,0,2024-01-15
1320,control,0,0,2024-01-28
1321,control,0,0,2024-01-03
1322,control,0,0,2024-01-07
1323,control,0,0,2024-01-30
1324,control,0,0,2024-01-18
1325,control,1,30,2024-01-14
1326,control,0,0,2024-01-18
1327,control,0,0,2024-01-19
1328,control,0,0,2024-01-14
1329,control,0,0,2024-01-20
1330,control,0,0,2024-01-06
1331,control,0,0,2024-01-29
1332,control,0,0,2024-01-08
1333,control,0,0,2024-01-26
1334,control,1,30,2024-01-26
1335,control,1,30,2024-01-07
1336,control,0,0,2024-01-20
1337,control,0,0,2024-01-18
1338,control,0,0,2024-01-18
1339,control,0,0,2024-01-15
1340,control,0,0,2024-01-20
1341,control,0,0,2024-01-22
1342,control,0,0,2024-01-19
1343,control,0,0,2024-01-22
1344,control,0,0,2024-01-21
1345,control,0,0,2024-01-21
1346,control,0,0,2024-01-02
1347,control,0,0,2024-01-08
1348,control,0,0,2024-01-21
1349,control,1,30,2024-01-11
1350,control,0,0,2024-01-18
1351,control,0,0,2024-01-23
1352,control,0,0,2024-01-13
1353,control,0,0,2024-01-09
1354,control,0,0,2024-01-09
1355,control,0,0,2024-01-17
1356,control,0,0,2024-01-07
1357,control,1,30,2024-01-09
1358,control,0,0,2024-01-22
1359,control,0,0,2024-01-01
1360,control,0,0,2024-01-02
1361,control,1,30,2024-01-04
1362,control,0,0,2024-01-14
1363,control,0,0,2024-01-04
1364,control,0,0,2024-01-02
1365,control,0,0,2024-01-08
1366,control,0,0,2024-01-18
1367,control,0,0,2024-01-19
1368,control,1,30,2024-01-14
1369,control,0,0,2024-01-20
1370,control,0,0,2024-01-25
1371,control,1,30,2024-01-10
1372,control,0,0,2024-01-17
1373,control,0,0,2024-01-08
1374,control,0,0,2024-01-28
1375,control,0,0,2024-01-14
1376,control,0,0,2024-01-21
1377,control,0,0,2024-01-23
1378,control,0,0,2024-01-08
1379,control,0,0,2024-01-05
1380,control,0,0,2024-01-16
1381,control,0,0,2024-01-08
1382,control,0,0,2024-01-10
1383,control,1,30,2024-01-27
1384,control,0,0,2024-01-08
1385,control,0,0,2024-01-09
1386,control,0,0,2024-01-18
1387,control,0,0,2024-01-03
1388,control,0,0,2024-01-17
1389,control,1,30,2024-01-20
1390,control,0,0,2024-01-15
1391,control,0,0,2024-01-21
1392,control,0,0,2024-01-27
1393,control,0,0,2024-01-17
1394,control,0,0,2024-01-08
1395,control,0,0,2024-01-02
1396,control,0,0,2024-01-17
1397,control,0,0,2024-01-18
1398,control,0,0,2024-01-29
1399,control,0,0,2024-01-05
1400,control,0,0,2024-01-09
1401,control,0,0,2024-01-09
1402,control,0,0,2024-01-02
1403,control,0,0,2024-01-02
1404,control,0,0,2024-01-19
1405,control,0,0,2024-01-23
1406,control,0,0,2024-01-27
1407,control,0,0,2024-01-03
1408,control,0,0,2024-01-17
1409,control,0,0,2024-01-14
1410,control,0,0,2024-01-14
1411,control,0,0,2024-01-14
1412,control,0,0,2024-01-06
1413,control,0,0,2024-01-03
1414,control,0,0,2024-01-01
1415,control,0,0,2024-01-30
1416,control,1,30,2024-01-16
1417,control,0,0,2024-01-29
1418,control,0,0,2024-01-04
1419,control,0,0,2024-01-29
1420,control,1,30,2024-01-01
1421,control,0,0,2024-01-17
1422,control,0,0,2024-01-28
1423,control,0,0,2024-01-18
1424,control,0,0,2024-01-26
1425,control,1,30,2024-01-08
1426,control,1,30,2024-01-02
1427,control,0,0,2024-01-27
1428,control,1,30,2024-01-18
1429,control,0,0,2024-01-27
1430,control,0,0,2024-01-27
1431,control,0,0,2024-01-16
1432,control,0,0,2024-01-26
1433,control,0,0,2024-01-10
1434,control,0,0,2024-01-08
1435,control,0,0,2024-01-12
1436,control,0,0,2024-01-22
1437,control,0,0,2024-01-16
1438,control,0,0,2024-01-12
1439,control,0,0,2024-01-11
1440,control,0,0,2024-01-20
1441,control,1,30,2024-01-19
1442,control,0,0,2024-01-01
1443,control,0,0,2024-01-27
1444,control,0,0,2024-01-03
1445,control,0,0,2024-01-12
1446,control,0,0,2024-01-30
1447,control,0,0,2024-01-09
1448,control,0,0,2024-01-21
1449,control,1,30,2024-01-29
1450,control,0,0,2024-01-22
1451,control,0,0,2024-01-05
1452,control,0,0,2024-01-01
1453,control,0,0,2024-01-10
1454,control,0,0,2024-01-17
1455,control,0,0,2024-01-04
1456,control,1,30,2024-01-15
1457,control,0,0,2024-01-19
1458,control,0,0,2024-01-27
1459,control,0,0,2024-01-08
1460,control,0,0,2024-01-28
1461,control,0,0,2024-01-28
1462,control,0,0,2024-01-23
1463,control,0,0,2024-01-15
1464,control,0,0,2024-01-27
1465,control,1,30,2024-01-07
1466,control,0,0,2024-01-15
1467,control,1,30,2024-01-08
1468,control,0,0,2024-01-30
1469,control,0,0,2024-01-26
1470,control,0,0,2024-01-23
1471,control,0,0,2024-01-10
1472,control,0,0,2024-01-18
1473,control,0,0,2024-01-04
1474,control,0,0,2024-01-15
1475,control,0,0,2024-01-11
1476,control,0,0,2024-01-22
1477,control,0,0,2024-01-03
1478,control,0,0,2024-01-15
1479,control,0,0,2024-01-03
1480,control,0,0,2024-01-15
1481,control,0,0,2024-01-06
1482,control,0,0,2024-01-01
1483,control,0,0,2024-01-14
1484,control,0,0,2024-01-16
1485,control,0,0,2024-01-01
1486,control,0,0,2024-01-21
1487,control,0,0,2024-01-17
1488,control,0,0,2024-01-26
1489,control,0,0,2024-01-08
1490,control,0,0,2024-01-18
1491,control,0,0,2024-01-16
1492,control,0,0,2024-01-06
1493,control,0,0,2024-01-10
1494,control,0,0,2024-01-10
1495,control,0,0,2024-01-05
1496,control,0,0,2024-01-26
1497,control,0,0,2024-01-28
1498,control,0,0,2024-01-12
1499,control,0,0,2024-01-20
1500,control,0,0,2024-01-17
1501,control,0,0,2024-01-14
1502,control,0,0,2024-01-14
1503,control,0,0,2024-01-03
1504,control,0,0,2024-01-29
1505,control,0,0,2024-01-12
1506,control,0,0,2024-01-20
1507,control,0,0,2024-01-18
1508,control,0,0,2024-01-12
1509,control,0,0,2024-01-02
1510,control,0,0,2024-01-02
1511,control,0,0,2024-01-27
1512,control,0,0,2024-01-17
1513,control,1,30,2024-01-10
1514,control,0,0,2024-01-18
1515,control,0,0,2024-01-22
1516,control,0,0,2024-01-19
1517,control,0,0,2024-01-26
1518,control,0,0,2024-01-21
1519,control,0,0,2024-01-01
1520,control,1,30,2024-01-24
1521,control,0,0,2024-01-29
1522,control,1,30,2024-01-04
1523,control,0,0,2024-01-25
1524,control,0,0,2024-01-04
1525,control,0,0,2024-01-30
1526,control,0,0,2024-01-02
1527,control,0,0,2024-01-19
1528,control,0,0,2024-01-21
1529,control,0,0,2024-01-12
1530,control,0,0,2024-01-10
1531,control,0,0,2024-01-13
1532,control,0,0,2024-01-29
1533,control,0,0,2024-01-30
1534,control,0,0,2024-01-22
1535,control,0,0,2024-01-23
1536,control,0,0,2024-01-20
1537,control,0,0,2024-01-23
1538,control,0,0,2024-01-15
1539,control,0,0,2024-01-26
1540,control,0,0,2024-01-03
1541,control,0,0,2024-01-23
1542,control,0,0,2024-01-20
1543,control,0,0,2024-01-29
1544,control,0,0,2024-01-13
1545,control,1,30,2024-01-08
1546,control,0,0,2024-01-25
1547,control,0,0,2024-01-07
1548,control,0,0,2024-01-24
1549,control,0,0,2024-01-08
1550,control,0,0,2024-01-18
1551,control,1,30,2024-01-09
1552,control,0,0,2024-01-06
1553,control,0,0,2024-01-27
1554,control,0,0,2024-01-04
1555,control,0,0,2024-01-15
1556,control,0,0,2024-01-05
1557,control,0,0,2024-01-26
1558,control,0,0,2024-01-05
1559,control,0,0,2024-01-07
1560,control,1,30,2024-01-30
1561,control,0,0,2024-01-09
1562,control,0,0,2024-01-07
1563,control,0,0,2024-01-09
1564,control,0,0,2024-01-20
1565,control,0,0,2024-01-10
1566,control,0,0,2024-01-30
1567,control,0,0,2024-01-26
1568,control,0,0,2024-01-04
1569,control,0,0,2024-01-06
1570,control,0,0,2024-01-24
1571,control,0,0,2024-01-14
1572,control,0,0,2024-01-09
1573,control,0,0,2024-01-01
1574,control,0,0,2024-01-17
1575,control,0,0,2024-01-13
1576,control,0,0,2024-01-24
1577,control,0,0,2024-01-27
1578,control,0,0,2024-01-07
1579,control,0,0,2024-01-09
1580,control,0,0,2024-01-11
1581,control,0,0,2024-01-03
1582,control,0,0,2024-01-26
1583,control,0,0,2024-01-12
1584,control,0,0,2024-01-21
1585,control,1,30,2024-01-03
1586,control,0,0,2024-01-15
1587,control,0,0,2024-01-21
1588,control,0,0,2024-01-10
1589,control,0,0,2024-01-01
1590,control,0,0,2024-01-14
1591,control,0,0,2024-01-27
1592,control,1,30,2024-01-20
1593,control,0,0,2024-01-06
1594,control,0,0,2024-01-02
1595,control,0,0,2024-01-29
1596,control,0,0,2024-01-23
1597,control,0,0,2024-01-08
1598,control,0,0,2024-01-01
1599,control,0,0,2024-01-29
1600,control,0,0,2024-01-04
1601,control,0,0,2024-01-27
1602,control,0,0,2024-01-04
1603,control,0,0,2024-01-29
1604,control,0,0,2024-01-05
1605,control,0,0,2024-01-30
1606,control,0,0,2024-01-28
1607,control,0,0,2024-01-28
1608,control,0,0,2024-01-20
1609,control,0,0,2024-01-09
1610,control,0,0,2024-01-23
1611,control,0,0,2024-01-13
1612,control,0,0,2024-01-18
1613,control,0,0,2024-01-17
1614,control,0,0,2024-01-25
1615,control,0,0,2024-01-01
1616,control,0,0,2024-01-22
1617,control,1,30,2024-01-15
1618,control,0,0,2024-01-02
1619,control,0,0,2024-01-16
1620,control,0,0,2024-01-20
1621,control,0,0,2024-01-22
1622,control,0,0,2024-01-05
1623,control,0,0,2024-01-27
1624,control,1,30,2024-01-22
1625,control,0,0,2024-01-19
1626,control,0,0,2024-01-05
1627,control,0,0,2024-01-02
1628,control,0,0,2024-01-07
1629,control,0,0,2024-01-03
1630,control,0,0,2024-01-17
1631,control,0,0,2024-01-30
1632,control,0,0,2024-01-24
1633,control,0,0,2024-01-24
1634,control,0,0,2024-01-03
1635,control,1,30,2024-01-13
1636,control,0,0,2024-01-07
1637,control,0,0,2024-01-25
1638,control,0,0,2024-01-24
1639,control,1,30,2024-01-03
1640,control,1,30,2024-01-15
